path	sha256
results/BRCA/04_ROBUSTNESS/20260921T112611Z_metabolite318_paired_v1/comparison318.tsv	63703a2a9b383f7a9d2186553c9419a8fdae1488ee9468b8d1d2b8ad088513ab
results/BRCA/04_ROBUSTNESS/20260921T112611Z_metabolite318_paired_v1/comparison_summary.json	030ef5ad5fc90e4cf535c0c1697d5aded5b10e2432de6524aaf530d876a8bb9d
results/BRCA/04_ROBUSTNESS/20260921T103911Z_camp_pair_sensitivity_v1/paired_RNA117.tsv	29782f5e51e650b3797fb43ebb2c89b3991d971e8aec4f84cc43eaa2716db3b0
results/BRCA/04_ROBUSTNESS/20260921T103911Z_camp_pair_sensitivity_v1/family_before_after.tsv	bc3f34b2b40ea1b290ae09f7dc6e6c915f1c09b192d2caca159d031616761653
results/BRCA/04_ROBUSTNESS/20260921T103911Z_camp_pair_sensitivity_v1/all117_comparison_identity_appended.tsv	e4eabd6518e36ed508148874e70e42595cdcf74b575bfbfd87da110b42f6846a
results/BRCA/06_EXTERNAL/20260920T090922Z_all174_external117_resources_v1/external_validation.json	3a71dba5fdef2ab02cfea34a2173af1e51d14a0ca92425c91e17a0e2d089d9c3
results/BRCA/06_EXTERNAL/20260921T072503Z_oslo_tang_external_v1/analysis_summary.json	b556444907cea823549421fd16492c3a3dfbb39858e6fc2d9a0213cc5db872bb
results/BRCA/06_EXTERNAL/20260921T072503Z_oslo_tang_external_v1/GSE42568_summary.json	0336e5a66115e30f2266d7107dc852820c84d615333dcacbfa59e57a38ed61e8
results/BRCA/05_FUNCTION/20260921T034354Z_asns117_programs_v1/README_CN.md	6f98ae069c4751df6fae4748ff71badc0a02767f91cabbf6cf2ea552ca238d6b
results/BRCA/05_FUNCTION/20260921T034354Z_asns117_programs_v1/mapping_validation.json	c79359689e7d0541c85aa519b6e26dccfc00b08034eb7c56c0687b4b306b4037
results/BRCA/04_ROBUSTNESS/20260919T151200Z_all117_robustness_v2/integration_validation.json	54a7d17121041d8cd21359f771393012174cb1b4f46a6eeaf9b7c255242591fc
results/BRCA/03_PATIENT/20260921T102429Z_camp_sample_identity_v1/validation.json	fa70991d866f2dbb57128cb2349bf480f755f2d0a8f62a0d50bfb4dc79ccf733
code/brca_current_overview_v1.py	548aa6cee5d782fa9701263bbd2b9a7dd8acd43cfec6598dc615aec9bd168d13
